Family,Health..Life.Expectancy.,Freedom,Economy..GDP.per.Capita.,Trust..Government.Corruption.,Country_ID
1.26279091835022,0.943062424659729,0.490968644618988,1.55167484283447,0.293933749198914,71
1.25391757488251,0.468009054660797,0.585214674472809,0.85769921541214,0.0993318930268288,72
1.25818979740143,0.65078467130661,0.208715528249741,1.06931757926941,0.0409037806093693,73
1.23908889293671,0.604590058326721,0.418421149253845,0.991012394428253,0.11980327218771,74
1.34313309192657,0.687763452529907,0.175863519310951,1.2860119342804,0.0366369374096394,75
1.36821806430817,0.641022384166718,0.474307239055634,0.925579309463501,0.0552677810192108,76
0.96798300743103,0.701288521289825,0.255772292613983,1.22255623340607,0.0431031100451946,77
1.13785350322723,0.541452050209045,0.260287940502167,0.951484382152557,0.0574716180562973,78
1.16083741188049,0.741415500640869,0.472787708044052,1.08116579055786,0.0227942746132612,79
0.672690689563751,0.402047783136368,0.23521526157856,0.72688353061676,0.124348066747189,80
1.27444469928741,0.492345720529556,0.443323463201523,0.995538592338562,0.0153171354904771,81
1.43133759498596,0.617144227027893,0.153997123241425,1.12843120098114,0.0644911229610443,82
1.23837649822235,0.667464673519135,0.194989055395126,1.12112903594971,0.0881741940975189,83
0.774864435195923,0.59771066904068,0.408158332109451,0.878114581108093,0.0877631828188896,84
1.15240025520325,0.540775775909424,0.398155838251114,1.15360176563263,0.180987507104874,85
1.40241670608521,0.574873745441437,0.55258983373642,1.07937383651733,0.113945253193378,86
1.23941457271576,0.810198903083801,0.0957312509417534,1.28948748111725,0.04328977689147,87
1.12962424755096,0.735081076622009,0.288515985012054,1.07498753070831,0.037513829767704,88
1.36704301834106,0.795843541622162,0.498465299606323,1.3151752948761,0.0158694516867399,89
1.0693359375,0.705186307430267,0.204403176903725,0.982409417629242,0.0,90
1.14394497871399,0.582569479942322,0.348079860210419,0.730573117733002,0.0733454525470734,91
1.20789301395416,0.644948184490204,0.325905978679657,1.06457793712616,0.0602777935564518,92
0.721151351928711,0.113989137113094,0.602126955986023,0.0226431842893362,0.282410323619843,93
1.27749133110046,0.652168989181519,0.571055591106415,0.788547575473785,0.0876332372426987,94
1.21577048301697,0.0569157302379608,0.394952565431595,0.783756256103516,0.0261215660721064,95
1.27146327495575,0.529235124588013,0.471566706895828,0.524713635444641,0.146377146244049,96
1.34012651443481,0.495879292488098,0.501537680625916,0.885416388511658,0.173380389809608,97
1.39423859119415,0.553457796573639,0.454943388700485,0.596220076084137,0.0394391790032387,98
1.17928326129913,0.504130780696869,0.440305948257446,0.479820191860199,0.0729755461215973,99
1.4930112361908,0.557783484458923,0.394143968820572,1.02723586559296,0.0329022891819477,100
1.38478863239288,0.187080070376396,0.479246735572815,1.05469870567322,0.0725094974040985,101
0.868351459503174,0.613212049007416,0.289680689573288,1.00726580619812,0.0867231488227844,102
1.15564715862274,0.565666973590851,0.25471106171608,0.716249227523804,0.0892826020717621,103
0.997471392154694,0.520187258720398,0.282110154628754,0.989701807498932,0.114381365478039,104
1.43437945842743,0.708217680454254,0.289231717586517,1.1614590883255,0.0110515309497714,105
0.984136044979095,0.0055647538974881,0.318697690963745,0.36842092871666,0.0710951760411263,106
0.946018218994141,0.132892116904259,0.430388748645782,0.564305365085602,0.0513066314160824,107
0.711551249027252,0.639333188533783,0.249322608113289,1.15687310695648,0.048761073499918,108
0.803685247898102,0.731159746646881,0.381498634815216,0.996192753314972,0.0398642159998417,109
0.735131740570068,0.533241033554077,0.478356659412384,0.586682975292206,0.123717859387398,110
1.0984708070755,0.33861181139946,0.520303547382355,0.964434325695038,0.0931469723582268,111
1.06795072555542,0.309988349676132,0.452763766050339,0.560479462146759,0.0646413192152977,112
0.870701014995575,0.106654435396194,0.480791091918945,0.234305649995804,0.179436385631561,113
1.12323594093323,0.397522568702698,0.514492034912109,0.367110550403595,0.188816204667091,114
1.17969191074371,0.409362852573395,0.377922266721725,0.479309022426605,0.115460447967052,115
1.00318729877472,0.257835894823074,0.461603492498398,0.636406779289246,0.0782135501503944,116
0.978613197803497,0.501180469989777,0.288555532693863,1.10271048545837,0.107215754687786,117
1.1556202173233,0.356578588485718,0.312328577041626,1.1982102394104,0.0760467872023582,118
0.86466920375824,0.353409707546234,0.408842742443085,0.339233845472336,0.165455713868141,119
1.25997638702393,0.625130832195282,0.561213254928589,1.00985014438629,0.0736539661884308,120
1.00748372077942,0.637524425983429,0.198303267359734,0.900596737861633,0.0266744215041399,121
0.754372596740723,0.455427616834641,0.469987004995346,0.792221248149872,0.0922268852591515,122
1.2720308303833,0.285349279642105,0.0960980430245399,0.648457288742065,0.136957004666328,123
0.832044363021851,0.28995743393898,0.435025870800018,0.808964252471924,0.0796181336045265,124
0.57061493396759,0.649546980857849,0.309410035610199,0.950612664222717,0.251666635274887,125
1.22902345657349,0.191407024860382,0.235961347818375,0.0921023488044739,0.0602413564920425,126
1.28147339820862,0.169365674257278,0.306613743305206,0.476180493831635,0.104970246553421,127
0.904780030250549,0.0486421696841717,0.447706192731857,0.603048920631409,0.130061775445938,128
1.00623834133148,0.429783403873444,0.633375823497772,0.601765096187592,0.0681059509515762,129
1.21400856971741,0.290920823812485,0.0149958552792668,0.65951669216156,0.089847519993782,130
0.873664736747742,0.295637726783752,0.423026293516159,0.667224824428558,0.0253363698720932,131
1.39453756809235,0.575903952121735,0.122974775731564,0.89465194940567,0.0230294708162546,132
1.12982773780823,0.217632606625557,0.443185955286026,0.381430715322495,0.057069718837738,133
1.04328000545502,0.215844258666039,0.324367851018906,0.3502277135849,0.120328105986118,134
0.993025004863739,0.26850500702858,0.36365869641304,0.161925330758095,0.138572946190834,135
0.512568831443787,0.315089583396912,0.466914653778076,0.233442038297653,0.0727116540074348,136
0.953855872154236,0.0411347150802612,0.16234202682972,0.438012987375259,0.0535818822681904,137
1.08309590816498,0.196763753890991,0.336384207010269,0.375846534967422,0.0953753814101219,138
1.19009518623352,0.0,0.390661299228668,0.521021246910095,0.119094640016556,139
1.10441195964813,0.0498686656355858,0.0,0.858428180217743,0.0697203353047371,140
0.581543326377869,0.180746778845787,0.106179520487785,0.401477217674255,0.0611578300595284,141
1.22155499458313,0.341755509376526,0.505196332931519,1.12209415435791,0.0985831990838051,142
0.435299843549728,0.209930211305618,0.425962775945663,0.431085407733917,0.0609290152788162,143
0.913020372390747,0.375223308801651,0.189196765422821,0.305808693170547,0.0672319754958153,144
0.640449821949005,0.277321130037308,0.0303698573261499,0.368610262870789,0.0998721495270729,145
0.93538224697113,0.310080915689468,0.249463722109795,0.591683447360992,0.0567674227058887,146
0.601323127746582,0.163486003875732,0.147062435746193,0.39724862575531,0.116793513298035,147
0.872117936611176,0.229918196797371,0.332881182432175,0.119041793048382,0.0389482490718365,148
0.791244685649872,0.194129139184952,0.348587512969971,0.244549930095673,0.110937617719173,149
0.431882530450821,0.247105568647385,0.38042613863945,0.305444717407227,0.0956650152802467,150
0.945707023143768,0.326424807310104,0.581843852996826,0.368745893239975,0.455220013856888,151
0.396102607250214,0.50053334236145,0.0815394446253777,0.777153134346008,0.151347130537033,152
1.04198980331421,0.364509284496307,0.390017777681351,0.511135876178741,0.0660351067781448,153
0.629793584346771,0.151610791683197,0.0599007532000542,0.091622568666935,0.0841479450464249,154
0.0,0.0187726859003305,0.270842045545578,0.0,0.0565650761127472,155
